Name,Platform,Year,Genre,Publisher,Region,Sales,Global_Sales
,PSV,2014,Adventure,Giga,Other,0,0.02
,X360,2006,Shooter,D3Publisher,North America,0,0.02
,X360,2006,Shooter,D3Publisher,Europe,0,0.02
,X360,2006,Shooter,D3Publisher,Japan,0.02,0.02
,X360,2006,Shooter,D3Publisher,Other,0,0.02
,PS2,2009,Adventure,Yeti,North America,0,0.02
,PS2,2009,Adventure,Yeti,Europe,0,0.02
,PS2,2009,Adventure,Yeti,Japan,0.02,0.02
,PS2,2009,Adventure,Yeti,Other,0,0.02
,Wii,2010,Racing,Konami Digital Entertainment,North America,0.01,0.02
,Wii,2010,Racing,Konami Digital Entertainment,Europe,0,0.02
,Wii,2010,Racing,Konami Digital Entertainment,Japan,0,0.02
,Wii,2010,Racing,Konami Digital Entertainment,Other,0,0.02
,PSV,2016,Adventure,5pb,North America,0,0.02
,PSV,2016,Adventure,5pb,Europe,0,0.02
,PSV,2016,Adventure,5pb,Japan,0.02,0.02
,PSV,2016,Adventure,5pb,Other,0,0.02
,PS4,2016,Fighting,Yeti,North America,0,0.02
,PS4,2016,Fighting,Yeti,Europe,0,0.02
,PS4,2016,Fighting,Yeti,Japan,0.02,0.02
,PS4,2016,Fighting,Yeti,Other,0,0.02
,WiiU,2012,Strategy,Tecmo Koei,North America,0,0.02
,WiiU,2012,Strategy,Tecmo Koei,Europe,0,0.02
,WiiU,2012,Strategy,Tecmo Koei,Japan,0.02,0.02
,WiiU,2012,Strategy,Tecmo Koei,Other,0,0.02
,PC,2004,Sports,Sega,North America,0,0.02
,PC,2004,Sports,Sega,Europe,0.01,0.02
,PC,2004,Sports,Sega,Japan,0,0.02
,PC,2004,Sports,Sega,Other,0,0.02
,DS,2011,Adventure,Kadokawa Shoten,North America,0,0.02
,DS,2011,Adventure,Kadokawa Shoten,Europe,0,0.02
,DS,2011,Adventure,Kadokawa Shoten,Japan,0.02,0.02
,DS,2011,Adventure,Kadokawa Shoten,Other,0,0.02
,GC,2004,Platform,Atari,North America,0.01,0.02
,GC,2004,Platform,Atari,Europe,0,0.02
,GC,2004,Platform,Atari,Japan,0,0.02
,GC,2004,Platform,Atari,Other,0,0.02
,GC,2004,Shooter,Crave Entertainment,North America,0.01,0.02
,GC,2004,Shooter,Crave Entertainment,Europe,0,0.02
,GC,2004,Shooter,Crave Entertainment,Japan,0,0.02
,GC,2004,Shooter,Crave Entertainment,Other,0,0.02
,DS,2006,Action,Takara Tomy,North America,0,0.02
,DS,2006,Action,Takara Tomy,Europe,0,0.02
,DS,2006,Action,Takara Tomy,Japan,0.02,0.02
,DS,2006,Action,Takara Tomy,Other,0,0.02
,PSP,2008,Adventure,Idea Factory,North America,0,0.02
,PSP,2008,Adventure,Idea Factory,Europe,0,0.02
,PSP,2008,Adventure,Idea Factory,Japan,0.02,0.02
,PSP,2008,Adventure,Idea Factory,Other,0,0.02
,XB,2002,Racing,Empire Interactive,North America,0.01,0.02
,XB,2002,Racing,Empire Interactive,Europe,0,0.02
,XB,2002,Racing,Empire Interactive,Japan,0,0.02
,XB,2002,Racing,Empire Interactive,Other,0,0.02
,PC,2007,Shooter,Activision,North America,0.01,0.02
,PC,2007,Shooter,Activision,Europe,0,0.02
,PC,2007,Shooter,Activision,Japan,0,0.02
,PC,2007,Shooter,Activision,Other,0,0.02
,Wii,2009,Racing,Nordic Games,North America,0,0.02
,Wii,2009,Racing,Nordic Games,Europe,0.01,0.02
,Wii,2009,Racing,Nordic Games,Japan,0,0.02
,Wii,2009,Racing,Nordic Games,Other,0,0.02
,PC,2015,Simulation,Electronic Arts,North America,0,0.02
,PC,2015,Simulation,Electronic Arts,Europe,0.01,0.02
,PC,2015,Simulation,Electronic Arts,Japan,0,0.02
,PC,2015,Simulation,Electronic Arts,Other,0,0.02
, Hajime Mashita,PS2,2008,Adventure,North America,ASCII Media Works,0
, Hajime Mashita,PS2,2008,Adventure,Europe,0,0
, Hajime Mashita,PS2,2008,Adventure,Japan,0,0
, Hajime Mashita,PS2,2008,Adventure,Other,0.02,0
,DC,2007,Shooter,Warashi,North America,0,0.02
,DC,2007,Shooter,Warashi,Europe,0,0.02
,DC,2007,Shooter,Warashi,Japan,0.02,0.02
,DC,2007,Shooter,Warashi,Other,0,0.02
,DS,N/A,Simulation,Nintendo,North America,0,0.02
,DS,N/A,Simulation,Nintendo,Europe,0,0.02
,DS,N/A,Simulation,Nintendo,Japan,0.02,0.02
,DS,N/A,Simulation,Nintendo,Other,0,0.02
,GBA,2006,Action,THQ,North America,0.01,0.02
,GBA,2006,Action,THQ,Europe,0,0.02
,GBA,2006,Action,THQ,Japan,0,0.02
,GBA,2006,Action,THQ,Other,0,0.02
,PS2,2007,Strategy,Konami Digital Entertainment,North America,0,0.02
,PS2,2007,Strategy,Konami Digital Entertainment,Europe,0,0.02
,PS2,2007,Strategy,Konami Digital Entertainment,Japan,0.02,0.02
,PS2,2007,Strategy,Konami Digital Entertainment,Other,0,0.02
,PSP,2006,Simulation,Namco Bandai Games,North America,0,0.02
,PSP,2006,Simulation,Namco Bandai Games,Europe,0,0.02
,PSP,2006,Simulation,Namco Bandai Games,Japan,0.02,0.02
,PSP,2006,Simulation,Namco Bandai Games,Other,0,0.02
,PS2,2008,Adventure,5pb,North America,0,0.02
,PS2,2008,Adventure,5pb,Europe,0,0.02
,PS2,2008,Adventure,5pb,Japan,0.02,0.02
,PS2,2008,Adventure,5pb,Other,0,0.02
,PSP,2008,Misc,Irem Software Engineering,North America,0,0.02
,PSP,2008,Misc,Irem Software Engineering,Europe,0,0.02
,PSP,2008,Misc,Irem Software Engineering,Japan,0.02,0.02
,PSP,2008,Misc,Irem Software Engineering,Other,0,0.02
,DS,2006,Misc,Rocket Company,North America,0,0.02
,DS,2006,Misc,Rocket Company,Europe,0,0.02
,DS,2006,Misc,Rocket Company,Japan,0.02,0.02
,DS,2006,Misc,Rocket Company,Other,0,0.02
,PSV,2015,Action,5pb,North America,0,0.02
,PSV,2015,Action,5pb,Europe,0,0.02
,PSV,2015,Action,5pb,Japan,0.02,0.02
,PSV,2015,Action,5pb,Other,0,0.02
,3DS,2014,Adventure,Little Orbit,North America,0.01,0.02
,3DS,2014,Adventure,Little Orbit,Europe,0,0.02
,3DS,2014,Adventure,Little Orbit,Japan,0,0.02
,3DS,2014,Adventure,Little Orbit,Other,0,0.02
,PS2,2005,Platform,JoWood Productions,North America,0.01,0.02
,PS2,2005,Platform,JoWood Productions,Europe,0.01,0.02
,PS2,2005,Platform,JoWood Productions,Japan,0,0.02
,PS2,2005,Platform,JoWood Productions,Other,0,0.02
,PSP,2010,Adventure,Idea Factory,North America,0,0.02
,PSP,2010,Adventure,Idea Factory,Europe,0,0.02
,PSP,2010,Adventure,Idea Factory,Japan,0.02,0.02
,PSP,2010,Adventure,Idea Factory,Other,0,0.02
,GBA,2001,Role-Playing,Hudson Entertainment,North America,0.01,0.02
,GBA,2001,Role-Playing,Hudson Entertainment,Europe,0,0.02
,GBA,2001,Role-Playing,Hudson Entertainment,Japan,0,0.02
,GBA,2001,Role-Playing,Hudson Entertainment,Other,0,0.02
,PC,2004,Strategy,Vivendi Games,North America,0,0.02
,PC,2004,Strategy,Vivendi Games,Europe,0.01,0.02
,PC,2004,Strategy,Vivendi Games,Japan,0,0.02
,PC,2004,Strategy,Vivendi Games,Other,0,0.02
,GBA,2003,Platform,NewKidCo,North America,0.01,0.02
,GBA,2003,Platform,NewKidCo,Europe,0,0.02
,GBA,2003,Platform,NewKidCo,Japan,0,0.02
,GBA,2003,Platform,NewKidCo,Other,0,0.02
,PSP,2008,Adventure,System Soft,North America,0,0.02
,PSP,2008,Adventure,System Soft,Europe,0,0.02
,PSP,2008,Adventure,System Soft,Japan,0.02,0.02
,PSP,2008,Adventure,System Soft,Other,0,0.02
,DS,N/A,Misc,N/A,North America,0.01,0.02
,DS,N/A,Misc,N/A,Europe,0,0.02
,DS,N/A,Misc,N/A,Japan,0,0.02
,DS,N/A,Misc,N/A,Other,0,0.02
,DS,2009,Racing,Majesco Entertainment,North America,0.01,0.02
,DS,2009,Racing,Majesco Entertainment,Europe,0,0.02
,DS,2009,Racing,Majesco Entertainment,Japan,0,0.02
,DS,2009,Racing,Majesco Entertainment,Other,0,0.02
,PSP,2011,Role-Playing,Gust,North America,0,0.02
,PSP,2011,Role-Playing,Gust,Europe,0,0.02
,PSP,2011,Role-Playing,Gust,Japan,0.02,0.02
,PSP,2011,Role-Playing,Gust,Other,0,0.02
,DS,2010,Misc,Foreign Media Games,North America,0,0.02
,DS,2010,Misc,Foreign Media Games,Europe,0.01,0.02
,DS,2010,Misc,Foreign Media Games,Japan,0,0.02
,DS,2010,Misc,Foreign Media Games,Other,0,0.02
,GBA,2005,Platform,Ubisoft,North America,0.01,0.02
,GBA,2005,Platform,Ubisoft,Europe,0,0.02
,GBA,2005,Platform,Ubisoft,Japan,0,0.02
,GBA,2005,Platform,Ubisoft,Other,0,0.02
,DS,2010,Role-Playing,Starfish,North America,0,0.02
,DS,2010,Role-Playing,Starfish,Europe,0,0.02
,DS,2010,Role-Playing,Starfish,Japan,0.02,0.02
,DS,2010,Role-Playing,Starfish,Other,0,0.02
,PSP,2006,Misc,Konami Digital Entertainment,North America,0.01,0.02
,PSP,2006,Misc,Konami Digital Entertainment,Europe,0,0.02
,PSP,2006,Misc,Konami Digital Entertainment,Japan,0,0.02
,PSP,2006,Misc,Konami Digital Entertainment,Other,0,0.02
,PSP,2012,Role-Playing,Alchemist,North America,0,0.02
,PSP,2012,Role-Playing,Alchemist,Europe,0,0.02
,PSP,2012,Role-Playing,Alchemist,Japan,0.02,0.02
,PSP,2012,Role-Playing,Alchemist,Other,0,0.02
,PC,2014,Role-Playing,Paradox Interactive,North America,0,0.02
,PC,2014,Role-Playing,Paradox Interactive,Europe,0.01,0.02
,PC,2014,Role-Playing,Paradox Interactive,Japan,0,0.02
,PC,2014,Role-Playing,Paradox Interactive,Other,0,0.02
,PC,2002,Strategy,Infogrames,North America,0.01,0.02
,PC,2002,Strategy,Infogrames,Europe,0,0.02
,PC,2002,Strategy,Infogrames,Japan,0,0.02
,PC,2002,Strategy,Infogrames,Other,0,0.02
,PS4,2015,Action,Namco Bandai Games,North America,0,0.02
,PS4,2015,Action,Namco Bandai Games,Europe,0.01,0.02
,PS4,2015,Action,Namco Bandai Games,Japan,0,0.02
,PS4,2015,Action,Namco Bandai Games,Other,0,0.02
,PSP,2012,Action,D3Publisher,North America,0,0.02
,PSP,2012,Action,D3Publisher,Europe,0,0.02
,PSP,2012,Action,D3Publisher,Japan,0.02,0.02
,PSP,2012,Action,D3Publisher,Other,0,0.02
,DS,2007,Racing,Codemasters,North America,0.01,0.02
,DS,2007,Racing,Codemasters,Europe,0,0.02
,DS,2007,Racing,Codemasters,Japan,0,0.02
,DS,2007,Racing,Codemasters,Other,0,0.02
,PS3,2011,Fighting,Konami Digital Entertainment,North America,0,0.02
,PS3,2011,Fighting,Konami Digital Entertainment,Europe,0,0.02
,PS3,2011,Fighting,Konami Digital Entertainment,Japan,0.02,0.02
,PS3,2011,Fighting,Konami Digital Entertainment,Other,0,0.02
,PSV,2011,Misc,Sony Computer Entertainment,North America,0,0.02
,PSV,2011,Misc,Sony Computer Entertainment,Europe,0,0.02
,PSV,2011,Misc,Sony Computer Entertainment,Japan,0.02,0.02
,PSV,2011,Misc,Sony Computer Entertainment,Other,0,0.02
,PSP,2015,Action,Tecmo Koei,North America,0,0.02
,PSP,2015,Action,Tecmo Koei,Europe,0,0.02
,PSP,2015,Action,Tecmo Koei,Japan,0.02,0.02
,PSP,2015,Action,Tecmo Koei,Other,0,0.02
,XB,2006,Racing,Global Star,North America,0.01,0.02
,XB,2006,Racing,Global Star,Europe,0,0.02
,XB,2006,Racing,Global Star,Japan,0,0.02
,XB,2006,Racing,Global Star,Other,0,0.02
,PSV,2015,Adventure,Idea Factory,North America,0,0.02
,PSV,2015,Adventure,Idea Factory,Europe,0,0.02
,PSV,2015,Adventure,Idea Factory,Japan,0.02,0.02
,PSV,2015,Adventure,Idea Factory,Other,0,0.02
,PSP,2009,Adventure,Sony Computer Entertainment,North America,0,0.02
,PSP,2009,Adventure,Sony Computer Entertainment,Europe,0,0.02
,PSP,2009,Adventure,Sony Computer Entertainment,Japan,0.02,0.02
,PSP,2009,Adventure,Sony Computer Entertainment,Other,0,0.02
,DS,2008,Action,Takara Tomy,North America,0,0.02
,DS,2008,Action,Takara Tomy,Europe,0,0.02
,DS,2008,Action,Takara Tomy,Japan,0.02,0.02
,DS,2008,Action,Takara Tomy,Other,0,0.02
,DS,2007,Simulation,Ubisoft,North America,0,0.02
,DS,2007,Simulation,Ubisoft,Europe,0.01,0.02
,DS,2007,Simulation,Ubisoft,Japan,0,0.02
,DS,2007,Simulation,Ubisoft,Other,0,0.02
,PS,1999,Simulation,Telegames,North America,0.01,0.02
,PS,1999,Simulation,Telegames,Europe,0.01,0.02
,PS,1999,Simulation,Telegames,Japan,0,0.02
,PS,1999,Simulation,Telegames,Other,0,0.02
,DS,2008,Simulation,Tecmo Koei,North America,0,0.02
,DS,2008,Simulation,Tecmo Koei,Europe,0,0.02
,DS,2008,Simulation,Tecmo Koei,Japan,0.02,0.02
,DS,2008,Simulation,Tecmo Koei,Other,0,0.02
,DS,2005,Shooter,Rising Star Games,North America,0.01,0.02
,DS,2005,Shooter,Rising Star Games,Europe,0,0.02
,DS,2005,Shooter,Rising Star Games,Japan,0,0.02
,DS,2005,Shooter,Rising Star Games,Other,0,0.02
,PS3,2015,Action,Namco Bandai Games,North America,0,0.02
,PS3,2015,Action,Namco Bandai Games,Europe,0.01,0.02
,PS3,2015,Action,Namco Bandai Games,Japan,0,0.02
,PS3,2015,Action,Namco Bandai Games,Other,0,0.02
,PS4,2016,Action,Sold Out,North America,0.01,0.02
,PS4,2016,Action,Sold Out,Europe,0.01,0.02
,PS4,2016,Action,Sold Out,Japan,0,0.02
,PS4,2016,Action,Sold Out,Other,0,0.02
,PSP,2006,Adventure,Midway Games,North America,0,0.02
,PSP,2006,Adventure,Midway Games,Europe,0.01,0.02
,PSP,2006,Adventure,Midway Games,Japan,0,0.02
,PSP,2006,Adventure,Midway Games,Other,0,0.02
,DS,2006,Misc,Zoo Digital Publishing,North America,0.01,0.02
,DS,2006,Misc,Zoo Digital Publishing,Europe,0,0.02
,DS,2006,Misc,Zoo Digital Publishing,Japan,0,0.02
,DS,2006,Misc,Zoo Digital Publishing,Other,0,0.02
,PSP,2013,Action,D3Publisher,North America,0,0.02
,PSP,2013,Action,D3Publisher,Europe,0,0.02
,PSP,2013,Action,D3Publisher,Japan,0.02,0.02
,PSP,2013,Action,D3Publisher,Other,0,0.02
,PSV,2016,Adventure,D3Publisher,North America,0,0.02
,PSV,2016,Adventure,D3Publisher,Europe,0,0.02
,PSV,2016,Adventure,D3Publisher,Japan,0.02,0.02
,PSV,2016,Adventure,D3Publisher,Other,0,0.02
,PSV,2014,Adventure,Prototype,North America,0,0.02
,PSV,2014,Adventure,Prototype,Europe,0,0.02
,PSV,2014,Adventure,Prototype,Japan,0.02,0.02
,PSV,2014,Adventure,Prototype,Other,0,0.02
,PS4,2016,Shooter,Nippon Ichi Software,North America,0.01,0.02
,PS4,2016,Shooter,Nippon Ichi Software,Europe,0,0.02
,PS4,2016,Shooter,Nippon Ichi Software,Japan,0,0.02
,PS4,2016,Shooter,Nippon Ichi Software,Other,0,0.02
,PS3,2013,Adventure,Namco Bandai Games,North America,0,0.02
,PS3,2013,Adventure,Namco Bandai Games,Europe,0,0.02
,PS3,2013,Adventure,Namco Bandai Games,Japan,0.02,0.02
,PS3,2013,Adventure,Namco Bandai Games,Other,0,0.02
,DS,2009,Misc,Alvion,North America,0,0.02
,DS,2009,Misc,Alvion,Europe,0,0.02
,DS,2009,Misc,Alvion,Japan,0.02,0.02
,DS,2009,Misc,Alvion,Other,0,0.02
,PS2,2007,Misc,Hackberry,North America,0,0.02
,PS2,2007,Misc,Hackberry,Europe,0,0.02
,PS2,2007,Misc,Hackberry,Japan,0.02,0.02
,PS2,2007,Misc,Hackberry,Other,0,0.02
,PS2,2006,Action,Eidos Interactive,North America,0.01,0.02
,PS2,2006,Action,Eidos Interactive,Europe,0.01,0.02
,PS2,2006,Action,Eidos Interactive,Japan,0,0.02
,PS2,2006,Action,Eidos Interactive,Other,0,0.02
,PS2,2003,Racing,Zoo Digital Publishing,North America,0.01,0.02
,PS2,2003,Racing,Zoo Digital Publishing,Europe,0.01,0.02
,PS2,2003,Racing,Zoo Digital Publishing,Japan,0,0.02
,PS2,2003,Racing,Zoo Digital Publishing,Other,0,0.02
,PSP,2010,Adventure,Kadokawa Shoten,North America,0,0.02
,PSP,2010,Adventure,Kadokawa Shoten,Europe,0,0.02
,PSP,2010,Adventure,Kadokawa Shoten,Japan,0.02,0.02
,PSP,2010,Adventure,Kadokawa Shoten,Other,0,0.02
,PSV,2015,Action,Namco Bandai Games,North America,0,0.02
,PSV,2015,Action,Namco Bandai Games,Europe,0,0.02
,PSV,2015,Action,Namco Bandai Games,Japan,0.02,0.02
,PSV,2015,Action,Namco Bandai Games,Other,0,0.02
,XB,2006,Racing,Bethesda Softworks,North America,0.01,0.02
,XB,2006,Racing,Bethesda Softworks,Europe,0,0.02
,XB,2006,Racing,Bethesda Softworks,Japan,0,0.02
,XB,2006,Racing,Bethesda Softworks,Other,0,0.02
, Himawari no Shoujo,X360,2010,Adventure,North America,5pb,0
, Himawari no Shoujo,X360,2010,Adventure,Europe,0,0
, Himawari no Shoujo,X360,2010,Adventure,Japan,0,0
, Himawari no Shoujo,X360,2010,Adventure,Other,0.02,0
,PC,2006,Role-Playing,NCSoft,North America,0,0.02
,PC,2006,Role-Playing,NCSoft,Europe,0.01,0.02
,PC,2006,Role-Playing,NCSoft,Japan,0,0.02
,PC,2006,Role-Playing,NCSoft,Other,0,0.02
,DS,2008,Adventure,D3Publisher,North America,0,0.02
,DS,2008,Adventure,D3Publisher,Europe,0,0.02
,DS,2008,Adventure,D3Publisher,Japan,0.02,0.02
,DS,2008,Adventure,D3Publisher,Other,0,0.02
,DS,2007,Strategy,Success,North America,0.01,0.02
,DS,2007,Strategy,Success,Europe,0,0.02
,DS,2007,Strategy,Success,Japan,0,0.02
,DS,2007,Strategy,Success,Other,0,0.02
,PS2,2002,Misc,Arika,North America,0.01,0.02
,PS2,2002,Misc,Arika,Europe,0.01,0.02
,PS2,2002,Misc,Arika,Japan,0,0.02
,PS2,2002,Misc,Arika,Other,0,0.02
,PSP,2010,Adventure,Compile Heart,North America,0,0.02
,PSP,2010,Adventure,Compile Heart,Europe,0,0.02
,PSP,2010,Adventure,Compile Heart,Japan,0.02,0.02
,PSP,2010,Adventure,Compile Heart,Other,0,0.02
,PSV,2014,Simulation,Focus Home Interactive,North America,0.01,0.02
,PSV,2014,Simulation,Focus Home Interactive,Europe,0,0.02
,PSV,2014,Simulation,Focus Home Interactive,Japan,0,0.02
,PSV,2014,Simulation,Focus Home Interactive,Other,0,0.02
,PC,2008,Strategy,Kalypso Media,North America,0,0.02
,PC,2008,Strategy,Kalypso Media,Europe,0.01,0.02
,PC,2008,Strategy,Kalypso Media,Japan,0,0.02
,PC,2008,Strategy,Kalypso Media,Other,0,0.02
,PC,2007,Simulation,Lighthouse Interactive,North America,0,0.02
,PC,2007,Simulation,Lighthouse Interactive,Europe,0.01,0.02
,PC,2007,Simulation,Lighthouse Interactive,Japan,0,0.02
,PC,2007,Simulation,Lighthouse Interactive,Other,0,0.02
,DS,2012,Puzzle,Easy Interactive,North America,0,0.02
,DS,2012,Puzzle,Easy Interactive,Europe,0.01,0.02
,DS,2012,Puzzle,Easy Interactive,Japan,0,0.02
,DS,2012,Puzzle,Easy Interactive,Other,0,0.02
,PC,2011,Strategy,Paradox Interactive,North America,0,0.02
,PC,2011,Strategy,Paradox Interactive,Europe,0.01,0.02
,PC,2011,Strategy,Paradox Interactive,Japan,0,0.02
,PC,2011,Strategy,Paradox Interactive,Other,0,0.02
,DS,2008,Simulation,Sega,North America,0,0.02
,DS,2008,Simulation,Sega,Europe,0,0.02
,DS,2008,Simulation,Sega,Japan,0.02,0.02
,DS,2008,Simulation,Sega,Other,0,0.02
,PS3,2012,Simulation,D3Publisher,North America,0,0.02
,PS3,2012,Simulation,D3Publisher,Europe,0,0.02
,PS3,2012,Simulation,D3Publisher,Japan,0.02,0.02
,PS3,2012,Simulation,D3Publisher,Other,0,0.02
,PC,2011,Simulation,Masque Publishing,North America,0.01,0.02
,PC,2011,Simulation,Masque Publishing,Europe,0,0.02
,PC,2011,Simulation,Masque Publishing,Japan,0,0.02
,PC,2011,Simulation,Masque Publishing,Other,0,0.02
,PSV,2015,Strategy,Take-Two Interactive,North America,0,0.02
,PSV,2015,Strategy,Take-Two Interactive,Europe,0,0.02
,PSV,2015,Strategy,Take-Two Interactive,Japan,0.02,0.02
,PSV,2015,Strategy,Take-Two Interactive,Other,0,0.02
,PS2,2008,Racing,Black Bean Games,North America,0.01,0.02
,PS2,2008,Racing,Black Bean Games,Europe,0.01,0.02
,PS2,2008,Racing,Black Bean Games,Japan,0,0.02
,PS2,2008,Racing,Black Bean Games,Other,0,0.02
,PS2,2009,Adventure,5pb,North America,0,0.02
,PS2,2009,Adventure,5pb,Europe,0,0.02
,PS2,2009,Adventure,5pb,Japan,0.02,0.02
,PS2,2009,Adventure,5pb,Other,0,0.02
,PS2,2010,Adventure,RED Entertainment,North America,0,0.02
,PS2,2010,Adventure,RED Entertainment,Europe,0,0.02
,PS2,2010,Adventure,RED Entertainment,Japan,0.02,0.02
,PS2,2010,Adventure,RED Entertainment,Other,0,0.02
,PSP,2012,Adventure,D3Publisher,North America,0,0.02
,PSP,2012,Adventure,D3Publisher,Europe,0,0.02
,PSP,2012,Adventure,D3Publisher,Japan,0.02,0.02
,PSP,2012,Adventure,D3Publisher,Other,0,0.02
,PSP,2010,Adventure,D3Publisher,North America,0,0.02
,PSP,2010,Adventure,D3Publisher,Europe,0,0.02
,PSP,2010,Adventure,D3Publisher,Japan,0.02,0.02
,PSP,2010,Adventure,D3Publisher,Other,0,0.02
,PC,1995,Misc,Vivendi Games,North America,0.01,0.02
,PC,1995,Misc,Vivendi Games,Europe,0,0.02
,PC,1995,Misc,Vivendi Games,Japan,0,0.02
,PC,1995,Misc,Vivendi Games,Other,0,0.02
,PS2,2007,Adventure,Idea Factory,North America,0,0.02
,PS2,2007,Adventure,Idea Factory,Europe,0,0.02
,PS2,2007,Adventure,Idea Factory,Japan,0.02,0.02
,PS2,2007,Adventure,Idea Factory,Other,0,0.02
,GC,2004,Racing,Ignition Entertainment,North America,0.01,0.02
,GC,2004,Racing,Ignition Entertainment,Europe,0,0.02
,GC,2004,Racing,Ignition Entertainment,Japan,0,0.02
,GC,2004,Racing,Ignition Entertainment,Other,0,0.02
,PSP,2015,Action,Broccoli,North America,0,0.02
,PSP,2015,Action,Broccoli,Europe,0,0.02
,PSP,2015,Action,Broccoli,Japan,0.02,0.02
,PSP,2015,Action,Broccoli,Other,0,0.02
,PS3,2015,Adventure,Arc System Works,North America,0.01,0.02
,PS3,2015,Adventure,Arc System Works,Europe,0,0.02
,PS3,2015,Adventure,Arc System Works,Japan,0,0.02
,PS3,2015,Adventure,Arc System Works,Other,0,0.02
,PC,2008,Action,Touchstone,North America,0,0.01
,PC,2008,Action,Touchstone,Europe,0.01,0.01
,PC,2008,Action,Touchstone,Japan,0,0.01
,PC,2008,Action,Touchstone,Other,0,0.01
,PSV,2016,Action,Nippon Ichi Software,North America,0,0.01
,PSV,2016,Action,Nippon Ichi Software,Europe,0,0.01
,PSV,2016,Action,Nippon Ichi Software,Japan,0.01,0.01
,PSV,2016,Action,Nippon Ichi Software,Other,0,0.01
,3DS,2016,Action,Namco Bandai Games,North America,0,0.01
,3DS,2016,Action,Namco Bandai Games,Europe,0,0.01
,3DS,2016,Action,Namco Bandai Games,Japan,0.01,0.01
,3DS,2016,Action,Namco Bandai Games,Other,0,0.01
,DS,2007,Misc,Electronic Arts,North America,0,0.01
,DS,2007,Misc,Electronic Arts,Europe,0,0.01
,DS,2007,Misc,Electronic Arts,Japan,0.01,0.01
,DS,2007,Misc,Electronic Arts,Other,0,0.01
,DS,2006,Puzzle,505 Games,North America,0.01,0.01
,DS,2006,Puzzle,505 Games,Europe,0,0.01
,DS,2006,Puzzle,505 Games,Japan,0,0.01
,DS,2006,Puzzle,505 Games,Other,0,0.01
,DS,2008,Simulation,Nobilis,North America,0,0.01
,DS,2008,Simulation,Nobilis,Europe,0.01,0.01
,DS,2008,Simulation,Nobilis,Japan,0,0.01
,DS,2008,Simulation,Nobilis,Other,0,0.01
,PSP,2010,Adventure,Kadokawa Shoten,North America,0,0.01
,PSP,2010,Adventure,Kadokawa Shoten,Europe,0,0.01
,PSP,2010,Adventure,Kadokawa Shoten,Japan,0.01,0.01
,PSP,2010,Adventure,Kadokawa Shoten,Other,0,0.01
,GBA,2003,Action,Activision,North America,0.01,0.01
,GBA,2003,Action,Activision,Europe,0,0.01
,GBA,2003,Action,Activision,Japan,0,0.01
,GBA,2003,Action,Activision,Other,0,0.01
,X360,2014,Sports,Tru Blu Entertainment,North America,0,0.01
,X360,2014,Sports,Tru Blu Entertainment,Europe,0.01,0.01
,X360,2014,Sports,Tru Blu Entertainment,Japan,0,0.01
,X360,2014,Sports,Tru Blu Entertainment,Other,0,0.01
,PSP,2011,Role-Playing,Irem Software Engineering,North America,0,0.01
,PSP,2011,Role-Playing,Irem Software Engineering,Europe,0,0.01
,PSP,2011,Role-Playing,Irem Software Engineering,Japan,0.01,0.01
,PSP,2011,Role-Playing,Irem Software Engineering,Other,0,0.01
,PSP,2009,Fighting,Broccoli,North America,0,0.01
,PSP,2009,Fighting,Broccoli,Europe,0,0.01
,PSP,2009,Fighting,Broccoli,Japan,0.01,0.01
,PSP,2009,Fighting,Broccoli,Other,0,0.01
,Wii,2008,Platform,Nintendo,North America,0,0.01
,Wii,2008,Platform,Nintendo,Europe,0.01,0.01
,Wii,2008,Platform,Nintendo,Japan,0,0.01
,Wii,2008,Platform,Nintendo,Other,0,0.01
,PSP,2006,Puzzle,Konami Digital Entertainment,North America,0,0.01
,PSP,2006,Puzzle,Konami Digital Entertainment,Europe,0,0.01
,PSP,2006,Puzzle,Konami Digital Entertainment,Japan,0.01,0.01
,PSP,2006,Puzzle,Konami Digital Entertainment,Other,0,0.01
,PSP,2012,Fighting,Arc System Works,North America,0,0.01
,PSP,2012,Fighting,Arc System Works,Europe,0,0.01
,PSP,2012,Fighting,Arc System Works,Japan,0.01,0.01
,PSP,2012,Fighting,Arc System Works,Other,0,0.01
,PS2,2009,Adventure,Idea Factory,North America,0,0.01
,PS2,2009,Adventure,Idea Factory,Europe,0,0.01
,PS2,2009,Adventure,Idea Factory,Japan,0.01,0.01
,PS2,2009,Adventure,Idea Factory,Other,0,0.01
,PC,2009,Sports,Sega,North America,0,0.01
,PC,2009,Sports,Sega,Europe,0.01,0.01
,PC,2009,Sports,Sega,Japan,0,0.01
,PC,2009,Sports,Sega,Other,0,0.01
,Wii,2012,Adventure,Reef Entertainment,North America,0,0.01
,Wii,2012,Adventure,Reef Entertainment,Europe,0.01,0.01
,Wii,2012,Adventure,Reef Entertainment,Japan,0,0.01
,Wii,2012,Adventure,Reef Entertainment,Other,0,0.01
,PS2,2006,Action,Capcom,North America,0,0.01
,PS2,2006,Action,Capcom,Europe,0,0.01
,PS2,2006,Action,Capcom,Japan,0.01,0.01
,PS2,2006,Action,Capcom,Other,0,0.01
,3DS,2016,Fighting,Namco Bandai Games,North America,0,0.01
,3DS,2016,Fighting,Namco Bandai Games,Europe,0,0.01
